"Date","Dialog_Turn","Discussion_Id","Post_Counter","Quote_Author","Quote_Id","Quote_Text","Response_Author","Response_Id","Response_Text","Subtopic","Time","Topic","Word_Count"
"06-30-2013","27","17119","267","Xenamnes","475048","Homosexualism is not a valid measure of differentiation between two or more individuals. It is no different than claiming individual A has strong preference for people of African descent while individual B has strong preference for people of Mediterranean descent. Homosexualism has not been scientifically proven to be anything other than a simple preference for a specific type of activity. It is no more worth consideration or legal protection than bird watching or wearing brown shoes as opposed to any other color. Human sexuality is regarded as fluidic in nature and subject to change. Homosexualism as well at heterosexualism are nothing more than temporary phases of development. As such there is no reason to cater to what is nothing more than a temporary trend.","Hdreams","475049","That is ridiculous. And their are 9 million people and a whole host of specialists that would vastly disagree with your presumption. Also Men/Women who are attracted to African/Asian/Caribbean/European have the right to marry. Your logic would boil it down to complete discrimination without cause just because they are attracted to a group you dont agree with. 9 million people in the U.S would disagree with your presumption they are experiencing a developmental trend, something which you have no personal experience of.","obama-supports-gay-marriage","08:19 PM","gay-rights-debates",97
"06-30-2013","27","17119","269","Hdreams","475049","That is ridiculous. And their are 9 million people and a whole host of specialists that would vastly disagree with your presumption. Also Men/Women who are attracted to African/Asian/Caribbean/European have the right to marry. Your logic would boil it down to complete discrimination without cause just because they are attracted to a group you dont agree with. 9 million people in the U.S would disagree with your presumption they are experiencing a developmental trend, something which you have no personal experience of.","Xenamnes","475052","None of which proves that homosexualism is a legitimate differentiation in nature. It has not yet been scientifically proven to be anything more than a mere choice of preference. It is not something that should warrant constitutional protection anymore than someone's belief that women with red hair are superior to those with blond hair. Eleven million people in the United State believe that they have a right to citizenship and full constitutional benefits even though they are here illegally and engaging in larceny and tax evasion. Something is not true simply because it is wanted to a significant degree.","obama-supports-gay-marriage","09:44 PM","gay-rights-debates",104
"06-30-2013","27","17119","272","Xenamnes","475052","None of which proves that homosexualism is a legitimate differentiation in nature. It has not yet been scientifically proven to be anything more than a mere choice of preference. It is not something that should warrant constitutional protection anymore than someone's belief that women with red hair are superior to those with blond hair. Eleven million people in the United State believe that they have a right to citizenship and full constitutional benefits even though they are here illegally and engaging in larceny and tax evasion. Something is not true simply because it is wanted to a significant degree.","Hdreams","475055","You skipped this point Xanamnes Men/Women who are attracted to African/Asian/Caribbean/European have the right to marry, Gay people dont. I wonder why you left that out, perhaps because it shows that its pure discrimination. Also, did you just compare gays to illegal immigrants??? Wow........ While your at it why dont we also get rid of dwarves and midgets... hell, people with mental retardation shouldnt marry either right? If we weed out enough of them we might bring down the tax bill. And iv never liked those gypsies... and while were here we might as well get rid of the Muslims... Perhaps we can make some camps in Arizona and Nevada to put them to works while we think of a Solution . The road to extremism starts with discrimination and Intolerance of lawful individuals due to personal belief, sexual orientation or societal standing.","obama-supports-gay-marriage","10:00 PM","gay-rights-debates",166
"01-26-2012","1","16081","2","jyoshu","447801","A very well put editorial that asks and question I have wondered a number of times myself, and have brought up before. On Gay Marriage, Media Gives Obama a Pass - Yahoo! News This administration under my direction, has consistently said, we cannot discriminate as a country against people on the basis of sexual orientation What Ive seen happen over the last several years and what happened in New York last week I think was a good thing because what you saw was the people of New York having a debate, talking through these issues. It was contentious, it was emotional but ultimately they made a decision to recognize civil marriages. And I think thats exactly how things should work. And so I think it is important for us to work through these issues because each community is going to be different and each state is going to be different to work through them. In the meantime, we filed briefs before the Supreme Court that say any discrimination against gays, lesbians, transgenders is subject to heightened scrutiny and we dont think DOMA is unconstitutional (sic they do think DOMA is unconstitutional). So the combination of what states are doing, what the courts are doing, the actions were taking administratively, all are how the process should work I think what youre seeing is a profound recognition on the part of the American people that gays, lesbians and transgender persons are our brothers, our sisters, our children, our cousins, our friends, our co-workers and that theyve got to be treated like every other American. And I think that principle will win out.","Matthew S","448165","Here is the difference Every Republican presidential candidate wants gay marriage banned and gay people thrown into prison through the reinstatement of sodomy laws. They are very loud and clear on this point. They would put their personal opinions in to law that subjugate gay people. President Obama has said that he believes that marriage is between a man and a woman but he is not willing to put his personal beliefs into law. He has done everything he can to support the marriage equality position. He has said that he favors a system of strong civil unions. Besides if Obama wins reelection then he will come out for full marriage equality. No other president in US history has done more for the gay community the president Obama. He has been our strong advocate in the white house. The problem for you is that you fall on the side of imposing your moral views upon others and can not understand why someone would not want to. They don't give him a pass here is a quote from a press conference. http://www.queerty.com/obama-of-cour...mies-20110629/","gay-marriage-media-gives-obama-pass","06:20 AM","gay-rights-debates",192
"01-26-2012","1","16081","4","Matthew S","448165","Here is the difference ... gay people thrown into prison through the reinstatement of sodomy laws.","jyoshu","448174","Oh good grief. Fear-monger much? Matthew you really need to give up the gay-pride politics blogs and embrace reality for a change.","gay-marriage-media-gives-obama-pass","09:51 AM","gay-rights-debates",25
"01-27-2012","1","16081","5","jyoshu","448174","Oh good grief. Fear-monger much? Matthew you really need to give up the gay-pride politics blogs and embrace reality for a change. I, _______, pledge to the American people that if elected President, I will: One, support sending a federal constitutional amendment defining marriage as the union of one man and one woman to the states for ratification. Two, nominate to the U.S. Supreme Court and federal bench judges who are committed to restraint and to applying the original meaning of the Constitution, appoint an attorney general similarly committed, and thus reject the idea our Founding Fathers inserted a right to gay marriage into our Constitution. Three, defend the federal Defense of Marriage Act vigorously in court. Four, establish a presidential commission on religious liberty to investigate and document reports of American who have been harassed or threatened for exercising key civil rights to organize, to speak, to donate or to vote for marriage and to propose new protections, if need. Five, advance legislation to return to the people of the District of Columbia their right to vote on marriage.","Matthew S","448215","I hear the sound of the marching of the boots of the brown shirts every time I here any of the Republican candidates speak, even your precious Ron Paul. The Republican candidates all support the re-institution of sodomy laws. Rick Perry even supports the proposed Uganda law, his religion is supporting, that would not only imprison gays but execute them. But once again to the OP Obama is not given a pass on marriage equality it is just that he will never do anything to stop it and will help marriage equality become a reality. The republican candidates all will do everything in their power to stop marriage equality. Here is the pledge they signed http://thinkprogress.org/lgbt/2011/1...dge/?mobile=nc http://thinkprogress.org/lgbt/2011/0...rriage-pledge/","gay-marriage-media-gives-obama-pass","05:47 AM","gay-rights-debates",125
"01-27-2012","1","16081","7","Matthew S","448215","I hear the sound of the marching of the boots of the brown shirts every time I here any of the Republican candidates speak, even your precious Ron Paul. The Republican candidates all support the re-institution of sodomy laws. Rick Perry even supports the proposed Uganda law, his religion is supporting, that would not only imprison gays but execute them.","jyoshu","448218","Nobody is going to imprison or execute gays here in the U.S. Give it a rest. You're in far greater danger in this country simply from economic collapse by staying with Obama than you are any danger of the paranoid delusions you come up with over the gay issue.","gay-marriage-media-gives-obama-pass","09:10 AM","gay-rights-debates",51
"01-27-2012","1","16081","8","jyoshu","448218","Nobody is going to imprison or execute gays here in the U.S. Give it a rest. You're in far greater danger in this country simply from economic collapse by staying with Obama than you are any danger of the paranoid delusions you come up with over the gay issue.","Matthew S","448246","Hummm I wonder if you would have said the same thing to the native Americans or the Japanese Americans. It has happened before and can happen again. Do I need to remind you of the hundreds of thousands of native Americans that are dead at the hands of the US military or that the Japanese Americans dragged from their homes and locked away in concentration camps. An don't get me started on institution of slavery that was written into the constitution and lasted for over 80 years under that constitution. Yes these things happened here in the US and if they can happen once who knows what will happen to us.","gay-marriage-media-gives-obama-pass","09:12 PM","gay-rights-debates",116
"01-27-2012","1","16081","10","Matthew S","448246","Hummm I wonder if you would have said the same thing to the native Americans or the Japanese Americans. It has happened before and can happen again.","jyoshu","448253","The point is that they haven't happened since then. Don't worry Matthew, the police aren't blocking the door to your meat markets or favorite hook-up spot. You're free to have all the gay sex you want.","gay-marriage-media-gives-obama-pass","10:53 PM","gay-rights-debates",40
"01-28-2012","1","16081","13","jyoshu","448253","The point is that they haven't happened since then. Don't worry Matthew, the police aren't blocking the door to your meat markets or favorite hook-up spot. You're free to have all the gay sex you want.","Matthew S","448265","My point is that if these things have happened once, under the same Constitution we currently have, then they can happen again.","gay-marriage-media-gives-obama-pass","06:59 AM","gay-rights-debates",25
"01-28-2012","1","16081","17","Matthew S","448265","My point is that if these things have happened once, under the same Constitution we currently have, then they can happen again.","jyoshu","448279","So what would you do, put a gay-protection amendment in the constitution?","gay-marriage-media-gives-obama-pass","10:43 AM","gay-rights-debates",14
"01-28-2012","1","16081","19","jyoshu","448279","So what would you do, put a gay-protection amendment in the constitution?","Matthew S","448284","In a way. What needs to happen is an amendment that restricts religion and religions role in society.","gay-marriage-media-gives-obama-pass","12:11 PM","gay-rights-debates",20
"11-18-2011","2","15903","14","Freedom","443124","It never changed, homosexual advocates are trying to change it. In your example you proposed that churches could be forced to only open at one time, you don't have the right to force that as opening a church is not a violation of rights. However it is perfectly justified to force you not to take others money through force or use force to extract submission, respect, recognition etc...","Xcaliber","443132","I see you're still spewing this lie. Marriage never had a official definition as between a man and a woman until you religious fanatics felt the need to define it. Gay people are trying to go back to the way it was before DOMA, where there was no definition... and for your information the Constitution gives Congress the Power to lay taxes on you as well as everyone else. They are within their rights as elected officials to use force to make you pay your share ... and we already know you will because you only talk big but will not back up your position with action.","gay-marriage-opponents-win-california-high-court-victory","06:43 PM","gay-rights-debates",113
"11-18-2011","2","15903","15","Xcaliber","443132","I see you're still spewing this lie. Marriage never had a official definition as between a man and a woman until you religious fanatics felt the need to define it. Gay people are trying to go back to the way it was before DOMA, where there was no definition...","Freedom","443137","What did marriage mean before DOMA?","gay-marriage-opponents-win-california-high-court-victory","08:23 PM","gay-rights-debates",7
"11-18-2011","2","15903","16","Freedom","443137","What did marriage mean before DOMA?","Xcaliber","443141","Technically it didn't have an official definition. It was just looked at as Marriage. Go back and do some reading, you might learn something. A Gay Couple in Hawaii decided to get Married, they were denied a Marriage license, they filed a Lawsuit and the State Supreme Court granted them the license and said it was unconstitutional to discriminate on the basis that they were gay. In fear that other states would be required to recognize Gay Marriages due to the Full Faith and Credit Clause DOMA was passed, Applying a Definition to Marriage as being between one man and one woman. It also changed the wording of the Fair Faith and Credit Clause relieving the states from having to recognize Gay marriages from other states. DOMA is and always has been Unconstitutional and it's just a matter of time before the Supreme Court hears the case . For someone who claims to be all about Liberty and Freedom you sure have a stick up your XXX about Gay rights.....","gay-marriage-opponents-win-california-high-court-victory","09:08 PM","gay-rights-debates",181
"11-18-2011","2","15903","17","Xcaliber","443141","Technically it didn't have an official definition.","Freedom","443142","First answer my question, what did it mean. You've attempted to engage me before so you know full well that if you don't answer that question I will simply ask it again and I will keep asking it until you either shut up or give the answer. You could call it childish but that would make about as much sense as last time given that it was you who was refusing to answer the question and not I who refused to ask it. Second, how is it that a word without an official definition can be used in law? Even so far as to define rules for inheritance and taxation?","gay-marriage-opponents-win-california-high-court-victory","11:45 PM","gay-rights-debates",117
"11-19-2011","2","15903","18","Freedom","443142","First answer my question, what did it mean. You've attempted to engage me before so you know full well that if you don't answer that question I will simply ask it again and I will keep asking it until you either shut up or give the answer. You could call it childish but that would make about as much sense as last time given that it was you who was refusing to answer the question and not I who refused to ask it. Second, how is it that a word without an official definition can be used in law? Even so far as to define rules for inheritance and taxation?","Xcaliber","443145","What part of NO DEFINITION do you not understand? You have to remember we're talking about the Constitution here. In the Original Constitution of the United States of America Marriage was never Defined as being between a man and a woman. They applied no definition because they probably didn't think in the 1700's that Marriage needed a definition. They passed DOMA to specifically apply such a definition to discriminate against a group of people. Before DOMA the definition of Marriage would be .... 1 a : being in the state of matrimony 2 : united, joined Nothing about a man and woman , that was added for the purpose to discriminate.","gay-marriage-opponents-win-california-high-court-victory","12:48 AM","gay-rights-debates",118
"11-19-2011","2","15903","19","Xcaliber","443145","What part of NO DEFINITION do you not understand?","Freedom","443150","The self-contradictory part where it was used for communication yet had no meaning. If it has no definition homosexuals cannot meet the criteria of null, therefore they can never be married. Is 1913 before DOMA? http://1913.mshaffer.com/d/search/_words.word,marriage What about 1828? http://www.1828-dictionary.com/d/word/marriage Or how about ancient rome? http://penelope.uchicago.edu/Thayer/...trimonium.html and hey look it's that whole rascal nero again, 'marrying' pretty much anyone he wanted regardless of roman law .","gay-marriage-opponents-win-california-high-court-victory","02:58 AM","gay-rights-debates",75
"11-19-2011","2","15903","23","Freedom","443150","The self-contradictory part where it was used for communication yet had no meaning. If it has no definition homosexuals cannot meet the criteria of null, therefore they can never be married. Is 1913 before DOMA? Search => [word] => marriage :: 1913 Dictionary :: Search the 1913 Noah Webster's Dictionary of the English Language (FREE) :: 1913.mshaffer.com What about 1828? M marriage 1828-dictionary.com :: Making the First American Dictionary of the English Language Accessible Or how about ancient rome? LacusCurtius ? Roman Marriage ? Matrimonium (Smith's Dictionary, 1875) and hey look it's that whole rascal nero again, 'marrying' pretty much anyone he wanted regardless of roman law .","Xcaliber","443160","You really are dense aren't you. There was no Definition as applied to the LAW or the Constitution. So how long did it take you to find the dictionary definition that fit your position, not long I'm sure. You're still wrong, as far as the Constitution and the Laws of the United states there was no ""Legal"" definition before DOMA.","gay-marriage-opponents-win-california-high-court-victory","07:27 AM","gay-rights-debates",68
"02-27-2011","6","15071","9","Sigma","424874","The cultural meaning of marriage is a formalization of a mating pair, who, in turn, create and support a family unit. Love and reproduction are implied.","snakespit","424888","That's your definition. It is certainly not my definition. You don't speak for all of society. I personally define marriage as a union of two people who love one another and wish to make a commitment to one another. If marriage is about reproduction, why does nobody bat an eye when a 65 year old woman marries a 68 year old man? If you believe marriage is ""formalization of a mating pair"", and ""reproduction is implied"", doesn't this cheapen the institution of marriage in your eyes? Obviously, they are not getting married to start a family...perhaps love is what is important?","gay-marriage-not-about-equal-rights-about-love","11:19 AM","gay-rights-debates",118
"02-27-2011","6","15071","17","snakespit","424888","That's your definition. It is certainly not my definition. You don't speak for all of society. If marriage is about reproduction, why does nobody bat an eye when a 65 year old woman marries a 68 year old man? If you believe marriage is ""formalization of a mating pair"", and ""reproduction is implied"", doesn't this cheapen the institution of marriage in your eyes? Obviously, they are not getting married to start a family...perhaps love is what is important?","Sigma","424911","Mating pairs exist with or without marriage, and have no legal connection with marriage (since, legally, it doesn't matter if the two people even like one another, or ever intend on consumating said marriage). The only connection between a mating couple and marriage is the connection made on a cultural level. So, logically, the cultural meaning of marriage would be the purpose of a mating couple. While 'purpose' can mean different things, in this context I daresay most would refer to the evolutionary purpose of a mating couple: reproduction. Love is implied because love brings the couple together for that purpose. While legally a 27yr old marrying a 70yr old sugar daddy is not a problem, culturally speaking this marriage is not as meaningful as one that is in-line with the evolutionary purpose I outlined above. You can point to exceptions all you want, but all it does is outline the difference between the legal meaning and the cultural meaning of marriage.","gay-marriage-not-about-equal-rights-about-love","03:26 PM","gay-rights-debates",185
"02-27-2011","6","15071","40","Sigma","424911","While legally a 27yr old marrying a 70yr old sugar daddy is not a problem, culturally speaking this marriage is not as meaningful as one that is in-line with the evolutionary purpose I outlined above.","snakespit","424958","Who gave you the power to decide what is culturally meaningful? And more importantly, should we legally define marriage based on your perception of ""cultural meaning""?","gay-marriage-not-about-equal-rights-about-love","10:30 PM","gay-rights-debates",31
"02-27-2011","6","15071","43","snakespit","424958","Who gave you the power to decide what is culturally meaningful? And more importantly, should we legally define marriage based on your perception of ""cultural meaning""?","Sigma","424961","No, you should legally define it any damn way you can get away with. The cultural definition comes from observation.","gay-marriage-not-about-equal-rights-about-love","10:40 PM","gay-rights-debates",23
"02-28-2011","6","15071","50","Sigma","424961","No, you should legally define it any damn way you can get away with. The cultural definition comes from observation.","snakespit","424987","But who get's to decide that legal definition...that's the point. In this specific case in point, the anti crowd wishes to limit the rights of others simply based on personally held beliefs...when no harm is presented to any party involved. In a case such as this, I feel strongly that without a specific vector of harm, we must as a civilized society rule in favor of providing equal rights rather than limit rights of a minority. I think these 4 pages thus far make clear that cultural definition is based on subjective obeservation and personal opinion formed via that observation. Clearly, I and many others here do not share your cultural definition.","gay-marriage-not-about-equal-rights-about-love","07:10 PM","gay-rights-debates",125
"02-28-2011","6","15071","52","snakespit","424987","But who get's to decide that legal definition...that's the point. In this specific case in point, the anti crowd wishes to limit the rights of others simply based on personally held beliefs...when no harm is presented to any party involved. In a case such as this, I feel strongly that without a specific vector of harm, we must as a civilized society rule in favor of providing equal rights rather than limit rights of a minority. I think these 4 pages thus far make clear that cultural definition is based on subjective obeservation and personal opinion formed via that observation. Clearly, I and many others here do not share your cultural definition.","Sigma","424989","In America the people generally vote on issues, or elect representatives to enact laws. That's how you change the legal definitions. This isn't about equality, snakespit . The title of this thread shows that :P In all seriousness, though, it really isn't about equality. I don't think you have a rational basis upon which to dispute that observation. It is an indisputible fact that the cultural view that has dominated this country (as evidenced by the definition of marriage) generally follows evolutionarily sound logic: monogamous pair bonding outside of close familial ties. Inclusion of homosexuals would obviously change that.","gay-marriage-not-about-equal-rights-about-love","07:23 PM","gay-rights-debates",112
"02-27-2011","8","15071","29","Sigma","424924","It is 'culturally assumed' that the purpose of a mating pair is to produce children, not that marriage itself is for that purpose. Marriage is considered a formalization of that bond, but it does not create that bond. While a man can have sex with many women, it is always an iteration of the male-female couple.","Xcaliber","424939","Can you show Evidence that it is Culturally assumed?.. Maybe in a Religious Culture, but Religion doesn't define all of us. With Adoption available there is no longer a Need to re-produce. There are married couples who are not Able to reproduce, so why are they any different that a Gay Couple?. Should be not recognize an older couple who got married but are not able to produce children? Suppose a woman has Ovarian Cancer when young and is unable to have children should we then tell her she can't marry the one she loves because they won't produce a child?. We all know that Gay Couples can't reproduce in the old fashioned way but they can and have adopt children and raise them as well as a straight couple.","gay-marriage-not-about-equal-rights-about-love","06:53 PM","gay-rights-debates",142
"02-27-2011","8","15071","32","Xcaliber","424939","Can you show Evidence that it is Culturally assumed? There are married couples who are not Able to reproduce, so why are they any different that a Gay Couple?","Sigma","424944","The history of the country has been dominated by this view. That seems to be evidence that our culture has viewed marriage in this light. As I told smiley , the definition of a species is, simplistically, a population that can reproduce among themselves. If an individual member is unable to reproduce, it is still a member of that species. Individual idiosyncrasies are hypothetical exceptions.","gay-marriage-not-about-equal-rights-about-love","07:29 PM","gay-rights-debates",73
"02-27-2011","8","15071","38","Sigma","424944","The history of the country has been dominated by this view. That seems to be evidence that our culture has viewed marriage in this light. As I told smiley , the definition of a species is, simplistically, a population that can reproduce among themselves. If an individual member is unable to reproduce, it is still a member of that species. Individual idiosyncrasies are hypothetical exceptions.","Xcaliber","424956","Just as I thought, You can't show any thing to support that claim so I will assume you are wrong and move on. What on earth does a Species have to do with Gay people being allowed to marry?.. are you seriously using this as an argument against Gay Marriage?.. I'm curious to know what this has to do with the price of eggs in China.","gay-marriage-not-about-equal-rights-about-love","10:12 PM","gay-rights-debates",73
"02-27-2011","8","15071","42","Xcaliber","424956","Just as I thought, You can't show any thing to support that claim so I will assume you are wrong and move on.","Sigma","424960","Fair enough.","gay-marriage-not-about-equal-rights-about-love","10:39 PM","gay-rights-debates",3
"11-15-2009","11","13537","143","gansao","378320","Well the gay crew are tenacious with their obtuseness if nothing else. No wonder their gay activism site is called Stonewall. All the answers are in my previous posts. I do not want to repeat the mistake of allowing one of you to get off on the subject!","gayhumanist","378397","Right. You don't want us to discuss what it is you condemn, unless it is discussed on your terms exactly.","gay-marriage-opponents-keep-streak-alive","10:21 AM","gay-rights-debates",23
"11-16-2009","11","13537","156","gayhumanist","378397","Right. You don't want us to discuss what it is you condemn, unless it is discussed on your terms exactly.","gansao","378543","We discussed it. Your terms started to make me feel ill.","gay-marriage-opponents-keep-streak-alive","08:11 AM","gay-rights-debates",13
"11-16-2009","11","13537","163","gansao","378543","We discussed it. Your terms started to make me feel ill.","gayhumanist","378612","This from the man who admittedly sat and watched a gay porn movie. Was that real life I wonder? Was that why you seemed so desperate for an answer on whether or not one gay experience makes you gay?","gay-marriage-opponents-keep-streak-alive","04:30 PM","gay-rights-debates",42
"11-16-2009","11","13537","166","gayhumanist","378612","This from the man who admittedly sat and watched a gay porn movie. Was that real life I wonder? Was that why you seemed so desperate for an answer on whether or not one gay experience makes you gay?","gansao","378615","It was in a gay bar..however if it had little girls sticking their fingers into boys bottoms I would have left. That is more of your liking..you have revealed.. Another little aside that suggests if you dont like gays you must be gay...boring","gay-marriage-opponents-keep-streak-alive","04:39 PM","gay-rights-debates",51
"11-16-2009","11","13537","168","gansao","378615","It was in a gay bar..however if it had little girls sticking their fingers into boys bottoms I would have left. That is more of your liking..you have revealed..","gayhumanist","378619","And you sat there and watched it. Now, you protest against it saying its so dirty dirty and makes you feel ill. I'm not the one protesting most loudly against a woman putting her fingers there on a man. Regarding younguns, I was just saying it could happen between two of them.","gay-marriage-opponents-keep-streak-alive","04:47 PM","gay-rights-debates",58
"11-16-2009","11","13537","171","gayhumanist","378619","And you sat there and watched it. Now, you protest against it saying its so dirty dirty and makes you feel ill. I'm not the one protesting most loudly against a woman putting her fingers there on a man. Regarding younguns, I was just saying it could happen between two of them.","gansao","378622","I never said gay porn was dirty dirty..its certainly perverted though. I sat there with my coffee and cake..so what? We have established that gay sex is perverted...gays can have as much sex as they like with each other..I couldnt care one jot. I ( and the majority of people) do not want perverts to make a mockery of marriage and try to have perverted sex endorsed by this travesty.","gay-marriage-opponents-keep-streak-alive","05:00 PM","gay-rights-debates",83
"11-16-2009","11","13537","175","gansao","378622","I never said gay porn was dirty dirty..its certainly perverted though. I sat there with my coffee and cake..so what? We have established that gay sex is perverted...gays can have as much sex as they like with each other..I couldnt care one jot. I ( and the majority of people) do not want perverts to make a mockery of marriage and try to have perverted sex endorsed by this travesty.","gayhumanist","378643","You don't make any sense. Now of course you care about gay sex, considering what you've written here on the subject, and you are using the very thing you suddenly claim not to care about, to make an argument against gay marriage. It's ok if it's not seen as legitimate, you say. That's hypocrisy. It's either acceptable or it's not. You can either mind your own business and not give a flying fig, or not. Besides, no one has a clue what two married couples are doing in bed. That's not a requirement for marriage. It's quite possible married heterosexual couples are doing things you'd find perverted.","gay-marriage-opponents-keep-streak-alive","07:53 PM","gay-rights-debates",122
"11-16-2009","11","13537","176","gayhumanist","378643","You don't make any sense. Now of course you care about gay sex, considering what you've written here on the subject, and you are using the very thing you suddenly claim not to care about, to make an argument against gay marriage. It's ok if it's not seen as legitimate, you say. That's hypocrisy. It's either acceptable or it's not. You can either mind your own business and not give a flying fig, or not. Besides, no one has a clue what two married couples are doing in bed. That's not a requirement for marriage. It's quite possible married heterosexual couples are doing things you'd find perverted.","gansao","378654","Married hetrosexual couples cannot have gay sex. Gay sex is what identifies gay people. Gay sex is perverted. Perverted sex should never be seen as normal.Tolerated but not condoned. Gay marriage would condone perverted sex. We have been through this so many times I am bored .","gay-marriage-opponents-keep-streak-alive","08:44 PM","gay-rights-debates",54
"11-16-2009","11","13537","177","gansao","378654","Married hetrosexual couples cannot have gay sex. Gay sex is what identifies gay people. Gay sex is perverted. Perverted sex should never be seen as normal.Tolerated but not condoned. Gay marriage would condone perverted sex. We have been through this so many times I am bored .","gayhumanist","378674","Exactly. You're so pre-occupied with the notion that society shouldn't ""condone"" it. Why is that so important to you? How does it affect your life if it's being ""condoned"" as opposed to ""tolerated""?","gay-marriage-opponents-keep-streak-alive","11:51 PM","gay-rights-debates",43
"11-16-2009","19","13537","167","jazyjason","378524","Spare you? Spare you what? Truth? Fact? The realization that it is about people and their lives that matter? And also, beyond the once again sexual equation that you must put into everything about gays, how about straits? Strait people have sex with other strait people. If you take strait sex out of the equation then you are just being friends... Do you see the sheer stupidity in this or is it just me? I love how you refuse to read or even acknowledge my points and posts, yet you group it all into the category of BS. Wonderful Gas, shows how much you are inclined to actually avoid any factual or educated discussion and instead once again play off of stigma and narrow minded ludicrous ideals about a group of people...","gayhumanist","378617","Men are great at compartmentalizing when it comes to sex. Insecure homophobes or those in the closet must see gay relationships as only meaningless and physical, and of course, dirty dirty. It's the only way they can deal.","gay-marriage-opponents-keep-streak-alive","04:42 PM","gay-rights-debates",43
"11-17-2009","19","13537","179","gayhumanist","378617","Men are great at compartmentalizing when it comes to sex. Insecure homophobes or those in the closet must see gay relationships as only meaningless and physical, and of course, dirty dirty. It's the only way they can deal.","jazyjason","378685","What? Meaningless and physical? Shows how much YOU know about a relationship between two people at all! I would LOVE for you to analyze some of the monogamous relationships of some gay couples that have lasted over 30 years and tell me that it is physical and meaningless. You have no idea whatsoever what you are talking about and frankly, it's just blatant stupidity laced in bigotry. MY relationship is not all physical and certainly is not meaningless. I would love for someone to judge any relationship your in and see how you feel about it...","gay-marriage-opponents-keep-streak-alive","03:05 AM","gay-rights-debates",104
"11-17-2009","19","13537","182","jazyjason","378685","What? Meaningless and physical? Shows how much YOU know about a relationship between two people at all! I would LOVE for you to analyze some of the monogamous relationships of some gay couples that have lasted over 30 years and tell me that it is physical and meaningless. You have no idea whatsoever what you are talking about and frankly, it's just blatant stupidity laced in bigotry. MY relationship is not all physical and certainly is not meaningless. I would love for someone to judge any relationship your in and see how you feel about it...","gayhumanist","378699","You completely misunderstood. Please read back in the thread and forward to see context. I said the insecure homophobics and closeted individuals see it that way, certainly not myself. Secure and happy heterosexuals have no trouble acknowledging the love in gay relationships.","gay-marriage-opponents-keep-streak-alive","06:08 AM","gay-rights-debates",47
"11-17-2009","19","13537","188","gayhumanist","378699","You completely misunderstood. Please read back in the thread and forward to see context. I said the insecure homophobics and closeted individuals see it that way, certainly not myself. Secure and happy heterosexuals have no trouble acknowledging the love in gay relationships.","jazyjason","378781","Well I must have misread it and for that I""m sorry. *gasp*","gay-marriage-opponents-keep-streak-alive","02:00 PM","gay-rights-debates",16
"11-17-2009","19","13537","192","jazyjason","378781","Well I must have misread it and for that I""m sorry. *gasp*","gayhumanist","378868","Thanks for the apology. I can understand how you would be ready to react like that, as a young gay man in the U.S. who has had to face too much prejudice.","gay-marriage-opponents-keep-streak-alive","06:53 PM","gay-rights-debates",35
"05-17-2010","20","13537","428","Sigma","402196","Heterosexual attraction is the basis of reproduction. That is significant. Homosexual attraction is not the basis of reproduction. It cannot have the same significance.","jazyjason","402201","Bull. Just because you base your means on what is value due to reproduction does not make the attraction and love of a homosexual any less than that of a strait person.... NOT all strait people engage in sex to procreate. Would you then say that their relationships and unions are thus less significant than to those who only engage in intercourse for procreation? Or would you deem that because they ARE strait that they are then capable of procreation that then their unions are thus protected.... And of course then leave out the homosexuals because we cannot ""procreate."" In case you forgot we are all capable of procreating Sigma. Many older Gay men have sons, and daughters from previous marriages before they came out. I know one in particular that has a son.... I also know a Lesbian coworker that has 3 sons one whom is gay.... from a previous marriage... Or how about if I impregnate lets say 5 or 10 women do I get my rights THEN???","gay-marriage-opponents-keep-streak-alive","09:31 PM","gay-rights-debates",185
"05-17-2010","20","13537","431","jazyjason","402201","Bull. Just because you base your means on what is value due to reproduction does not make the attraction and love of a homosexual any less than that of a strait person....","Sigma","402204","What I posted was a fact. Any meaning you pull from it is your own. Heterosexual attraction is the basis of reproduction. This is a significant fact, since our survival as a species depends on reproduction. Homosexual attraction does not have the same significance.","gay-marriage-opponents-keep-streak-alive","09:37 PM","gay-rights-debates",50
"05-17-2010","20","13537","435","Sigma","402204","What I posted was a fact. Any meaning you pull from it is your own. Heterosexual attraction is the basis of reproduction. This is a significant fact, since our survival as a species depends on reproduction. Homosexual attraction does not have the same significance.","jazyjason","402208","Sigma.... Listen carefully OK ? This isn't ancient day Israel where people are being slaughtered and deal with population shortages OK? We have a population explosion on our hands.... Nearly 7 BILLION people.... The flawed logic you try to steer toward basing that somehow homosexual is unequal to heterosexual is a fallacy in today's modern world.... Your comparing apples to oranges and also you purposefully overlook that homosexuals can STILL reproduce! We don't have our sexual organs removed when we come out of the closet. I'm sure if it came down to it if some doomsday 2012 thing happened, a few gay men could drop off a vial of sperm at the local hospital or if necessary impregnate a woman if needed... yeesh....","gay-marriage-opponents-keep-streak-alive","09:42 PM","gay-rights-debates",133
